Haute Ecole Galilée - Catégorie économique;Haute Ecole;Avenue d'Auderghem;77;1040
Haute Ecole Libre de Bruxelles Ilya Prigogine - Catégorie technique;Haute Ecole;Avenue Victor Rousseau;75;1190
Haute Ecole Léonard de Vinci - Catégorie Traduction - Interprétation;Haute Ecole;Rue d'Arlon;11;1050
Haute Ecole de la Communauté française Paul-Henri Spaak - Catégorie sociale;Haute Ecole;Rue de l'Abbaye;26;1050
Haute Ecole Léonard de Vinci - Catégorie technique;Haute Ecole;Rue du Tir;14;1060
Haute Ecole de Bruxelles - Catégorie économique;Haute Ecole;Rue Royale;67;1000
Haute Ecole Groupe ICHEC - ISC St Louis - ISFSC - Catégorie sociale;Haute Ecole;Rue de la Poste;111;1030
Haute Ecole de la Communauté française Paul-Henri Spaak - Catégorie économique;Haute Ecole;Chaussée d'Alsemberg;1091;1180
Haute Ecole de Bruxelles - Catégorie traduction-interprétation;Haute Ecole;Rue Joseph Hazard;34;1180
Haute Ecole de Bruxelles - Catégorie pédagogique;Haute Ecole;Avenue De Fré;62;1180
Haute Ecole Léonard de Vinci - Catégorie économique;Haute Ecole;Clos Chapelle-aux-Champs;43;1200
Haute Ecole Léonard de Vinci - Catégorie paramédicale;Haute Ecole;Clos Chapelle-aux-Champs;41;1200
Haute Ecole Léonard de Vinci - Catégorie sociale;Haute Ecole;Avenue Emmanuel Mounier;84;1200
Haute Ecole de la Communauté française Paul-Henri Spaak - Catégorie pédagogique;Haute Ecole;Rue Emile Vandervelde;3;1400
Haute Ecole Léonard de Vinci - Catégorie pédagogique;Haute Ecole;Voie Cardijn;10;1348
Haute Ecole provinciale de Hainaut - Condorcet - Catégorie agronomique;Haute Ecole;Rue Paul Pastur;11;7800
Haute Ecole provinciale  de Hainaut - Condorcet - Catégorie technique;Haute Ecole;Boulevard Solvay;31;6000
Haute Ecole provinciale de Hainaut - Condorcet - Catégorie économique;Haute Ecole;Square Jules Hiérnaux;2;6000
Haute Ecole Louvain en Hainaut - HELHa - Catégorie agronomique;Haute Ecole;Rue de Bruxelles;101;6220
Haute Ecole provinciale de Hainaut - Condorcet - Catégorie pédagogique;Haute Ecole;Chemin du Champ de Mars;15;7000
Haute Ecole de la Communauté française du Hainaut - Catégorie pédagogique;Haute Ecole;Boulevard Albert-Elisabeth;2;7000
Haute Ecole de la Communauté française du Hainaut - Catégorie sociale;Haute Ecole;Avenue Victor Maistriau;13;7000
Haute Ecole de la Communauté française du Hainaut - Catégorie technique;Haute Ecole;Avenue Victor Maistriau;8a;7000
Haute Ecole Louvain en Hainaut - HELHa - Catégorie économique;Haute Ecole;Chaussée de Binche;159;7000
Haute Ecole Louvain en Hainaut - HELHa - Catégorie technique;Haute Ecole;Avenue de l'Hôpital;18 a;7000
Haute Ecole provinciale de Hainaut - Condorcet - Catégorie Arts appliqués;Haute Ecole;Avenue de l'Enseignement;45;7330
Haute Ecole Louvain en Hainaut - HELHa - Catégorie paramédicale;Haute Ecole;Quai des Salines;28;7500
Haute Ecole Louvain en Hainaut - HELHa - Catégorie pédagogique;Haute Ecole;Tour Saint-Pierre;9;7900
Haute Ecole Charlemagne - Catégorie agronomique;Haute Ecole;Rue Saint-Victor;3;4500
Haute Ecole Charlemagne - Catégorie économique;Haute Ecole;Rue des Rivageois;6;4000
Haute Ecole de la Ville de Liège - Catégorie paramédicale;Haute Ecole;Rue Hazinelle;2;4000
Haute Ecole de la Ville de Liège - Catégorie technique;Haute Ecole;Rue Sohet;21;4000
Haute Ecole de la Province de Liège - Catégorie sociale;Haute Ecole;Avenue Montesquieu;6;4101
Haute Ecole de la Province de Liège - Catégorie paramédicale;Haute Ecole;Quai du Barbou;2;4020
Haute Ecole de la Ville de Liège - Catégorie économique;Haute Ecole;Rue Hazinelle;2;4000
Haute Ecole de la Province de Liège - Catégorie technique;Haute Ecole;Rue Peetermans;80;4100
Haute Ecole de la Province de Liège - Catégorie économique;Haute Ecole;Avenue Montesquieu;6;4101
Haute Ecole Charlemagne - Catégorie pédagogique;Haute Ecole;Rue des Rivageois;6;4000
Haute Ecole de la Communauté française du Luxembourg Schuman - catégorie technique;Haute Ecole;Chemin de Weyler;2;6700
Haute Ecole de la Communauté française du Luxembourg Schuman - Catégorie paramédicale;Haute Ecole;Rue de la Cité;64;6800
Haute Ecole Namur-Liège-Luxembourg - Catégorie technique;Haute Ecole;Pierrard, route d'Arlon;112;6760
Haute Ecole de la Communauté française du Luxembourg Schuman - Catégorie pédagogique;Haute Ecole;Plateau de Mageroux;46;6760
Haute Ecole de la Province de Namur - Catégorie paramédicale;Haute Ecole;Rue Henri Blès;188-190;5000
Haute Ecole de la Communauté française de Namur Albert Jacquard - Catégorie pédagogique;Haute Ecole;Rue des Dames Blanches;3b;5000
Haute Ecole de la Communauté française de Namur Albert Jacquard - Catégorie économique;Haute Ecole;Avenue Franklin Roosevelt;97;5060
Haute Ecole Lucia de Brouckère - Catégorie agronomique;Haute Ecole;Avenue Emile Gryson;1;1070
Haute Ecole Lucia de Brouckère - Catégorie économique;Haute Ecole;Avenue Emile Gryzon;1;1070
Haute Ecole Lucia de Brouckère - Catégorie paramédicale;Haute Ecole;Avenue Emile Gryson;1;1070
Haute Ecole Lucia de Brouckère - Catégorie pédagogique;Haute Ecole;Avenue Emile Gryson;1;1030
Haute Ecole Lucia de Brouckère - Catégorie technique;Haute Ecole;Avenue Emile Gryson;1;1070
Haute Ecole de Bruxelles - Catégorie technique;Haute Ecole;Rue Royale;67;1000
Haute Ecole EPHEC - Catégorie économique;Haute Ecole;Avenue Konrad Adenauer;3;1200
Haute Ecole EPHEC - Catégorie technique;Haute Ecole;Boulevard Lambermont;17;1030
Haute Ecole Libre de Bruxelles Ilya Prigogine - Catégorie économique;Haute Ecole;Avenue Jupiter;201;1190
Haute Ecole provinciale de Hainaut - Condorcet - Catégorie paramédicale;Haute Ecole;Rue Paul Pastur;73;7500
Haute Ecole provinciale de Hainaut - Condorcet - Catégorie sociale;Haute Ecole;Rue de la Bruyère;151;6001
Haute Ecole de la Province de Liège;Haute Ecole;Avenue Montesquieu;6;4101
Haute Ecole Namur-Liège-Luxembourg - Catégorie paramédicale;Haute Ecole;Rue Louis Loiseau;39;5000
Haute Ecole Namur-Liège-Luxembourg - Catégorie pédagogique;Haute Ecole;Place du Couvent;3;5020
Haute Ecole Namur-Liège-Luxembourg - Catégorie sociale;Haute Ecole;Rue de l'Arsenal;10;5000
Haute Ecole Namur-Liège-Luxembourg - Catégorie économique;Haute Ecole;Rue Joseph Calozet;19;5000
Haute Ecole Louvain en Hainaut - HELHa - Catégorie Arts appliqués;Haute Ecole;Chaussée de Binche;159;7000
Haute Ecole Libre Mosane - HELMo;Haute Ecole;Mont Saint-Martin;41;4000
Haute Ecole Libre Mosane - HELMo - Catégorie économie;Haute Ecole;Rue de Harlez;35;4000
Haute Ecole Libre Mosane - HELMo - Catégorie paramédicale;Haute Ecole;Rue Saint-Gilles;199;4000
Haute Ecole Libre Mosane - HELMo - Catégorie pédagogique;Haute Ecole;Hors-Château;61;4000
Haute Ecole Libre Mosane - HELMo - Catégorie sociale;Haute Ecole;Rue d'Harscamp;60c;4020
Haute Ecole Libre Mosane - HELMo - Catégorie technique;Haute Ecole;Quai du Condroz;28;4031
Haute Ecole de la Province de Namur - Catégorie économique;Haute Ecole;Rue Henri Blès;188-190;5000
Haute Ecole de la Ville de Liège - Catégorie pédagogique;Haute Ecole;Rue Jonfosse;80;4000
Haute Ecole de la Province de Liège - Catégorie agronomique;Haute Ecole;Haut Mâret;20;4910
Haute Ecole de la Communauté française de Namur Albert Jacquard - Catégorie technique;Haute Ecole;Av Comte de Smet de Nayer;20;5000
Haute Ecole de la Province de Liège - catégorie pédagogique;Haute Ecole;Avenue Montesquieu;6;4101
Haute Ecole Francisco Ferrer de la Ville de Bruxelles - Catégorie technique;Haute Ecole;Rue de la Fontaine;4;1000
Haute Ecole Francisco Ferrer de la Ville de Bruxelles - Catégorie pédagogique;Haute Ecole;Boulevard Maurice Lemonnier;110;1000
Haute Ecole de la Communauté française en Hainaut - Catégorie économique;Haute Ecole;Rue du Chambge;23;7500
Haute Ecole de la Communauté française du Luxembourg Schuman - Catégorie économique;Haute Ecole;Rue de la Cité;64;6800
Haute Ecole Charlemagne - Catégorie technique;Haute Ecole;Allée du 6 Août;17;4000
Haute Ecole Charlemagne - Catégorie paramédicale;Haute Ecole;Avenue de l'Hôpital;1;4000
Haute Ecole de la Province de Namur - Catégorie agronomique;Haute Ecole;Avenue de Namur;61;5590
Haute Ecole Francisco FERRER de la Ville de Bruxelles;Haute Ecole;Rue de la Fontaine;4;1000
Haute Ecole Lucia de Brouckère;Haute Ecole;Avenue Emile Gryson;1;1070
Haute Ecole Galilée;Haute Ecole;Rue Royale;336;1030
Haute Ecole Léonard de Vinci;Haute Ecole;Place de l'Alma;2;1200
Haute Ecole EPHEC;Haute Ecole;Avenue Konrad Adenauer;3;1200
Haute Ecole Groupe ICHEC - ISC St Louis - ISFSC;Haute Ecole;Boulevard Brand Whitlock;6;1150
Haute Ecole Libre de Bruxelles Ilya Prigogine;Haute Ecole;Avenue Jules Besme;97;1190
Haute Ecole de Bruxelles;Haute Ecole;Chaussée de Waterloo;749;1180
Haute Ecole de la Communauté française Paul-Henri Spaak;Haute Ecole;Rue Royale;150;1000
Haute Ecole de la Communauté française en Hainaut;Haute Ecole;Rue Pierre-Joseph Duménil;4;7000
Haute Ecole de la Ville de Liège;Haute Ecole;Rue Hazinelle;2;4000
Haute Ecole Charlemagne;Haute Ecole;Rue des Rivageois;6;4000
Haute Ecole de la Communauté française du Luxembourg - SCHUMAN;Haute Ecole;Avenue de Luxembourg;101;6700
Haute Ecole de la province de Namur;Haute Ecole;Rue Henri Blès;188-190;5000
Haute Ecole de la Communauté française de Namur Albert Jacquard;Haute Ecole;Square Arthur Maason;1;5000
Haute Ecole provinciale du Hainaut - Condorcet;Haute Ecole;Chemin du Champs de Mars;17;7000
Haute Ecole Louvain en Hainaut - HELHa;Haute Ecole;Chaussée de Binche;159;7000
Haute Ecole Louvain en Hainaut - HELHa - Catégorie sociale;Haute Ecole;Rue de l'Hocaille;10;1348
Haute Ecole de Namur-Liège-Luxembourg;Haute Ecole;Rue Saint-Donat;130;5002
Haute Ecole de la Communauté française de Namur Albert Jacquard - Catégorie paramédicale;Haute Ecole;Rue des Dames Blanches;3;5000
Institut national supérieur des Arts du Spectacle (INSAS);Ecole supérieurs des arts;Rue Thérésienne;8;1000
École nationale supérieure des Arts visuels de La Cambre;Ecole supérieurs des arts;Abbaye de la Cambre;21;1000
Conservatoire royal de Bruxelles;Ecole supérieurs des arts;Rue de la Régence;30;1000
École supérieure des Arts Saint-Luc de Bruxelles;Ecole supérieurs des arts;Rue d'Irlande;57;1060
"École supérieure communale des Arts de l'Image ""le 75""";Ecole supérieurs des arts;Avenue Jean-François Debecker;10;1200
Institut des Arts de Diffusion;Ecole supérieurs des arts;Rue des Wallons;77;1348
École supérieure des Arts Institut Saint-Luc à Tournai;Ecole supérieurs des arts;Chaussée de Tournai;7;7520
Académie des Beaux-Arts de la Ville de Tournai;Ecole supérieurs des arts;Rue de l'Hôpital Notre-Dame;14;7500
École supérieure des Arts Saint-Luc de Liège;Ecole supérieurs des arts;Boulevard de la Constitution;41;4020
École supérieure des Arts de la Ville de Liège;Ecole supérieurs des arts;Rue des Anglais;21;4000
Conservatoire royal de Liège;Ecole supérieurs des arts;Boulevard Piercot;29;4000
Institut supérieur de Musique et de Pédagogie (IMEP);Ecole supérieurs des arts;Rue Juppin;28;5000
École supérieure des Arts du Cirque;Ecole supérieurs des arts;Rue Robert Willame;25;1160
Académie royale des Beaux-Arts de la Ville de Bruxelles - Ecole supérieure des Arts;Ecole supérieurs des arts;Rue du Midi;144;1000
ERG - École supérieure des Arts (Ecole de Recherche graphique);Ecole supérieurs des arts;Rue d'Irlande;57;1060
Arts²;Ecole supérieurs des arts;Rue de Nimy;7;7000
Institut supérieur d'Architecture Intercommunal - I.S.A.I.;Ecoles supereieures architecture;Rue des Minimes;87-89;1000
Institut supérieur d'Architecture de la Communauté française - La Cambre;Ecoles supereieures architecture;Place Eugène Flagey;19;1050
Institut supérieur d'architecture Saint-Luc Bruxelles;Ecoles supereieures architecture;Rue d'Irlande;57;1060
Institut supérieur d'Architecture Saint-Luc Wallonie;Ecoles supereieures architecture;Bld de la Constitution;41;4020
INSTITUT DES SOEURS DE NOTRE-DAME;centres formation alternance;Rue de Veeweyde;40;1070
INSTITUT NOTRE-DAME;centres formation alternance;Rue de Fiennes;66;1070
INSTITUT MARIE IMMACULEE - MONTJOIE (I.M.M.I.);centres formation alternance;Rue des Résédas;51;1070
INSTITUT DE LA PROVIDENCE;centres formation alternance;Rue Haberman;27;1070
ATHENEE ROYAL DE LA RIVE GAUCHE;centres formation alternance;Rue Marie-Christine;83;1020
LYCEE LA RETRAITE;centres formation alternance;Rue des Confédérés;70;1000
INSTITUT DIDEROT;centres formation alternance;Rue des Capucins;58;1000
INSTITUT BISCHOFFSHEIM;centres formation alternance;Rue de la Blanchisserie;52;1000
INSTITUT DES ARTS ET METIERS;centres formation alternance;Boulevard de l'Abattoir;50;1000
INSTITUT NOTRE-DAME DE LOURDES;centres formation alternance;Rue Edmond Tollenaere;32;1020
INSTITUT SAINT-JOSEPH D'ENSEIGNEMENT TECHNIQUE;centres formation alternance;Rue Félix Hap;14;1040
ATHENEE ROYAL D'EVERE;centres formation alternance;Avenue Constant Permeke;2;1140
CENTRE SCOLAIRE EPERONNIERS-MERCELIS;centres formation alternance;Rue Mercelis;36-38;1050
INSTITUT DES URSULINES;centres formation alternance;RUE JULES DEBECKER;71;1081
CENTRE COMMUNAL D'ENSEIGNEMENT TECHNIQUE PIERRE PAULUS;centres formation alternance;Rue de la Croix de Pierre;73;1060
INSTITUT TECHN. CARDINAL MERCIER-NOTRE-DAME DU SACRE-COEUR;centres formation alternance;Rue Portaels;81;1030
INSTITUT DON BOSCO;centres formation alternance;Avenue du Val d'Or;90 D;1150
INSTITUT TECHNIQUE PROVINCIAL;centres formation alternance;Parc de Wisterzée;;1490
C.E.P.E.S. CENTRE PROV. D'ENS. PRIM., SEC. ET PEDAGOG.;centres formation alternance;Chaussée de Tirlemont;85;1370
COLLEGE SAINTE-GERTRUDE;centres formation alternance;Faubourg de Mons;1;1400
INSTITUT PROVINCIAL DES ARTS ET METIERS;centres formation alternance;Rue Ferdinand Delcroix;33;1400
INSTITUT DU SACRE-COEUR;centres formation alternance;Rue Saint-Jean;2;1400
INSTITUT PROVINCIAL D'ENSEIGNEMENT TECHNIQUE;centres formation alternance;Rue du Paradis;79A;1400
INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE;centres formation alternance;Chaussée de Mons;241-243;1480
COLLEGE TECHNIQUE SAINT-JEAN;centres formation alternance;Rue du Pont Saint-Jean;48;1300
INSTITUT TECHNIQUE;centres formation alternance;Boulevard du Château;12;7800
INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE;centres formation alternance;Rue Paul Pastur;11;7800
INSTITUT SAINT JOSEPH;centres formation alternance;Boulevard de l'Yser;12;6000
INSTITUT D'ENSEIGNEMENT TECHNIQUE NOTRE-DAME;centres formation alternance;Rue de la Science;52;6000
UNIVERSITE DU TRAVAIL - INSTITUT D'ENSEIGNEMENT TECHNIQUE SECONDAIRE;centres formation alternance;Boulevard Gustave Roullier;1;6000
UNIVERSITE DU TRAVAIL - INSTITUT JEAN JAURES;centres formation alternance;Rue de la Broucheterre;52B;6000
INSTITUT SAINTE-ANNE;centres formation alternance;Rue Circulaire;5;6041
LYCEE MIXTE FRANCOIS DE SALES;centres formation alternance;Rue des Vallées;18;6060
"CENTRE EDUCATIF COMMUNAL SECONDAIRE ""LA GARENNE""";centres formation alternance;Rue de Lodelinsart;200;6000
ATHENEE ROYAL PIERRE PAULUS;centres formation alternance;Rue des Gaux;100;6200
INSTITUT SAINTE-MARIE;centres formation alternance;Place d'Arenberg;20;6200
COLLEGE SAINT PIE X;centres formation alternance;Rue Lloyd George;15;6200
ATHENEE ROYAL JOURDAN;centres formation alternance;Rue de Fleurjoux;3;6220
INSTITUT SAINTE-THERESE;centres formation alternance;Grand'Rue;79;7170
INSTITUT TECHNIQUE ET COMMERCIAL DES AUMONIERS DU TRAVAIL;centres formation alternance;Rue de Caraman;13;7300
INSTITUT DU SACRE-COEUR;centres formation alternance;Rue des Dames;77;7080
INSTITUT D'ENSEIGNEMENT DE PROMOTION SOCIALE DE LA COMMUNAUTE FRANCAISE JEMAPPES-QUIEVRAIN;centres formation alternance;Avenue Roi Albert;643;7012
INSTITUT TECHNIQUE SAINT-LUC;centres formation alternance;Rue Saint-Luc;3;7000
ACADEMIE PROVINCIALE DES METIERS;centres formation alternance;Bld Président Kennedy;10;7000
INSTITUT TECHNIQUE DES URSULINES;centres formation alternance;Avenue du Tir;12;7000
INSTITUT D'ENSEIGNEMENT SECONDAIRE PARAMEDICAL PROVINCIAL;centres formation alternance;Bld Président Kennedy;2A;7000
ATHENEE PROVINCIAL JEAN D'AVESNES;centres formation alternance;Av du Gouverneur E. Cornez;1;7000
CENTRE SCOLAIRE DON BOSCO;centres formation alternance;Rue Grande;21;7380
LYCEE PROVINCIAL D'ENSEIGNEMENT TECHNIQUE DU HAINAUT;centres formation alternance;Avenue de l'Enseignement;45;7330
INSTITUT SAINT-JOSEPH;centres formation alternance;Avenue de l'Enseignement;10;7330
ATHENEE ROYAL FERNAND JACQUEMIN;centres formation alternance;Chaussée de Warneton;26;7780
INSTITUT SAINT-HENRI;centres formation alternance;Rue du Commerce;21;7780
INSTITUT TECHNIQUE SAINT-GABRIEL;centres formation alternance;Rue de Mons;80;7090
ATHENEE ROYAL D'ENGHIEN;centres formation alternance;Rue Montgomery;73;7850
INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE LEON HUREZ;centres formation alternance;Rue de Bonne Espérance;1;7100
ATHENEE PROVINCIAL;centres formation alternance;Boulevard du Tivoli;2B;7100
ATHENEE ROYAL RENE MAGRITTE;centres formation alternance;Rue François Watterman;27;7860
LYCEE PROVINCIAL DES SCIENCES ET DES TECHNOLOGIES;centres formation alternance;Rue de la Station;59;7060
ATHENEE ROYAL BEAUMONT;centres formation alternance;Rue Germain Michiels;3;6500
INSTITUT PARIDAENS;centres formation alternance;Grand Place;12;6500
INSTITUT PROVINCIAL D'ENSEIGNEMENT CHARLES DELIEGE;centres formation alternance;Rue des Archers;12;7130
INSTITUT NOTRE-DAME;centres formation alternance;Rue de Virelles;75;6460
INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE;centres formation alternance;Rue Albert Ier;21;6560
ECOLE D'ARTS ET METIERS;centres formation alternance;Rue Sainte-Thérèse;47;6560
ATHENEE ROYAL THUIN;centres formation alternance;Drève des Alliés;11;6530
ATHENEE PROV. MIXTE WAROCQUE;centres formation alternance;Rue de l'Enseignement;8-oct;7140
INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE;centres formation alternance;Rue Raoul Warocqué;46;7140
INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE DAVID LACHMAN;centres formation alternance;Rue Pauline Hubert;40;6470
ATHENEE ROYAL PERUWELZ;centres formation alternance;Rue des Français;31;7600
Institut d'enseignement de promotion sociale de la communauté française;centres formation alternance;Boulevard Léopold III;40;7600
INSTITUT DE LA SAINTE-UNION;centres formation alternance;Rue Montgomery;71;7540
INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE;centres formation alternance;Boulevard Léopold;92B;7500
INSTITUT D'ENSEIGNEMENT TECHNIQUE SAINT-ELOI;centres formation alternance;Tour Saint-Pierre;11;7900
ATHENEE PROVINCIAL;centres formation alternance;Rue du Rempart;16;7900
ECOLE POLYTECHNIQUE DE HUY-ENSEIGNEMENT DE LA PROVINCE DE LIEGE;centres formation alternance;Rue Saint-Pierre;48;4500
INSTITUT DON BOSCO;centres formation alternance;Rue des Cotillages;2;4500
COLLEGE SAINT-FRANCOIS D'ASSISE;centres formation alternance;Rue du Cimetière;2;4430
ATHENEE ROYAL AYWAILLE;centres formation alternance;Avenue François Cornesse;48;4920
CENTRE SCOLAIRE SAINTE-JULIENNE (D2 D3);centres formation alternance;Avenue des Martyrs;246;4620
COLLEGE NOTRE-DAME ET SAINT-LAMBERT ET INSTITUT SAINT-LAURENT;centres formation alternance;Rue Elisa Dumonceau;75;4040
ECOLE POLYTECHNIQUE DE HERSTAL - ENSEIGNEMENT DE LA PROVINCE DE LIEGE;centres formation alternance;Rue de l'Ecole Technique;34;4040
CENTRE D'ENSEIGNEMENT SECONDAIRE LEON MIGNON;centres formation alternance;Rue Léon Mignon;2;4000
INSTITUT DE LA CONSTRUCTION DES ARTS DECORATIFS ET INDUSTRIELS;centres formation alternance;Rue de Fragnée;76;4000
ECOLE D'HOTELLERIE ET DE TOURISME;centres formation alternance;En-Hors-Château;13;4000
ECOLE DE COIFFURE ET DE BIOESTHETIQUE;centres formation alternance;Rue de Pitteurs;31;4020
INSTITUT SAINT-LAURENT;centres formation alternance;Rue Saint-Laurent;29;4000
INSTITUT DON BOSCO;centres formation alternance;Rue des Wallons;59;4000
CENTRE D'ENSEIGNEMENT SECONDAIRE LEONARD DEFRANCE;centres formation alternance;Rue de l'Espérance;62;4000
COLLEGE SAINT-MARTIN - I.S.M. PAIRAY;centres formation alternance;Rue de la Province;101;4100
ECOLE POLYTECHNIQUE DE SERAING - ENSEIGNEMENT DE LA PROVINCE DE LIEGE;centres formation alternance;Rue de Colard Trouillet;48;4100
INSTITUT SAINTE-MARIE;centres formation alternance;Rue Cockerill;148;4100
ATHENEE ROYAL VISE;centres formation alternance;Rue du Gollet;2;4600
INSTITUT SACRE-COEUR ET SAINT-JOSEPH;centres formation alternance;Rue de la Trairie;27;4600
ATHENEE PROVINCIAL DE FLEMALLE GUY LANG;centres formation alternance;Grand'Route;317;4400
INSTITUT DE LA PROVIDENCE;centres formation alternance;Avenue Reine Astrid;2A;4650
ECOLE POLYTECHNIQUE DE VERVIERS - ENSEIGNEMENT DE LA PROVINCE DE LIEGE;centres formation alternance;Rue aux Laines;69;4800
INSTITUT D'ENSEIGNEMENT TECHNIQUE DON BOSCO;centres formation alternance;Rue des Alliés;70;4800
INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE DE VERVIERS;centres formation alternance;Rue Peltzer de Clermont;104;4800
INSTITUT SAINTE-CLAIRE;centres formation alternance;Rue Sècheval;32;4800
INSTITUT SAINT-LOUIS;centres formation alternance;Avenue du Prince Régent;30;4300
INSTITUT NOTRE-DAME - 2E ET 3E DEGRES;centres formation alternance;Rue Joseph Netzer;21;6700
INSTITUT CARDIJN LORRAINE - ENSEIGNEMENT TECHNIQUE ET PROFESSIONNEL;centres formation alternance;Rue de Neufchâteau;69;6700
INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE ETIENNE LENOIR;centres formation alternance;Chemin de Weyler;2;6700
ATHENEE ROYAL DE BASTOGNE - HOUFFALIZE;centres formation alternance;Avenue de la Gare;12;6600
INSTITUT NOTRE-DAME - SEMINAIRE 2E ET 3E DEGRES;centres formation alternance;Rue Piconrue;6;6600
ATHENEE ROYAL MARCHE-BOMAL;centres formation alternance;Avenue de la Toison d'Or;71;6900
INSTITUT SAINT-ROCH;centres formation alternance;Rue Américaine;28;6900
INSTITUT SAINT-JOSEPH - ECOLE TECHNIQUE BERTRIX;centres formation alternance;Rue de Bonance;11;6800
INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE CENTRE ARDENNE;centres formation alternance;Avenue Herbofin;39;6800
INSTITUT DE LA SAINTE-FAMILLE I.S.F.;centres formation alternance;Rue de Montmédy;2;6760
INSTITUT DES ARTS ET METIERS;centres formation alternance;Rue d'Arlon;112;6760
ATHENEE ROYAL NORBERT COLLARD;centres formation alternance;Rue de Dinant;23;5570
INSTITUT NOTRE-DAME;centres formation alternance;Rue de Givet;21;5570
ATHENEE ROYAL DU CONDROZ JULES DELOT;centres formation alternance;Square Omer Bertrand;1;5590
INSTITUT DE LA PROVIDENCE;centres formation alternance;Rue Piconette;1;5590
INSTITUT SAINT-JOSEPH - ECOLE TECHNIQUE;centres formation alternance;Rue Saint-Hubert;14-16;5590
INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE;centres formation alternance;Domaine d'Herbuchenne;;5500
COMMUNAUTE SCOLAIRE LIBRE GEORGES COUSOT;centres formation alternance;Place Albert Ier;11;5500
INSTITUT SAINTE-BEGGE;centres formation alternance;Place du Chapitre;12;5300
INSTITUT SAINT-JOSEPH;centres formation alternance;Rue Mazy;20;5100
ECOLE PROFESSIONNELLE;centres formation alternance;Rue Florent Dethier;31;5002
Institut d'enseignement de promotion sociale de la communauté française - cefor;centres formation alternance;Boulevard Cauchy;9-oct;5000
INSTITUT DES TECHNIQUES ET DES COMMERCES AGRO-ALIMENTAIRES;centres formation alternance;Chaussée de Nivelles;204;5020
INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE HENRI MAUS;centres formation alternance;Pl de l'Ecole des Cadets;4;5000
COMMUNAUTE EDUCATIVE SAINT-JEAN-BAPTISTE (2E ET 3E DEGRES);centres formation alternance;Rue du Collège;27;5060
COLLEGE SAINT-ANDRE (enseignement technique et professionnel);centres formation alternance;Rue des Auges;22;5060
INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE;centres formation alternance;Rue Verlaine;5;5030
INSTITUT SAINTE-MARIE;centres formation alternance;Rue Noiret;6;5660
INSTITUT SAINTS-PIERRE ET PAUL;centres formation alternance;Rue des Ecoles;19;5620
INSTITUT NOTRE-DAME;centres formation alternance;Rue Eglise Saint-Philippe;10A;5600
INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE;centres formation alternance;Quai aux Huîtres;31;1300
INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE RENEE JOFFROY;centres formation alternance;Chaussée de Valenciennes;48;7801
INSTITUT DON BOSCO;centres formation alternance;Boulevard Léopold;63;7500
CEFA - Bruxelles-Ville;centres formation alternance;Boulevard de l'Abattoir;50;1000
CEFA -CENTRE COMMUNAL D'ENSEIGNEMENT TECHNIQUE PIERRE PAULUS;centres formation alternance;Rue de la Croix de Pierre;73;1060
CEFA - INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE;centres formation alternance;Rue de l'Ecole;86;1430
CEFA - ATHENEE PROVINCIAL LEUZE-EN-HAINAUT;centres formation alternance;Rue du Rempart;16;7900
CEFA - UNIVERSITE DU TRAVAIL - INSTITUT D'ENSEIGNEMENT TECHNIQUE SECONDAIRE;centres formation alternance;Boulevard Gustave Roullier;1;6000
"CEFA - CENTRE EDUCATIF COMMUNAL SECONDAIRE ""LA GARENNE""";centres formation alternance;Rue de Lodelinsart;200;6000
CEFA - COLLEGE TECHNIQUE SAINT-HENRI;centres formation alternance;Avenue Royale;50;7700
CEFA - INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE LEON HUREZ;centres formation alternance;Rue Bonne Espérance;1;7100
CEFA - ECOLE POLYTECHNIQUE DE HUY-ENSEIGNEMENT DE LA PROVINCE DE LIEGE;centres formation alternance;Rue Saint-Pierre;48;4500
CEFA - ECOLE POLYTECHNIQUE DE HERSTAL -  ENSEIGNEMENT DE LA PROVINCE DE LIEGE;centres formation alternance;Rue de l'Ecole Technique;34;4040
CEFA - VILLE DE LIEGE;centres formation alternance;Rue des Beaux-Arts;4;4000
CEFA - ECOLE POLYTECHNIQUE DE SERAING - ENSEIGNEMENT DE LA PROVINCE DE LIEGE;centres formation alternance;Rue de Colard Trouillet;48;4100
