"INSTITUT NOTRE-DAME DE JUPILLE",5,"Rue Charlemagne",47,2088
"D.O.A. SAINT-LOUIS",5,"Rue Alfred Magis",20,2088
"ATHENEE ROYAL CHARLES ROGIER",5,"Rue des Clarisses",13,2088
"ATHENEE COMMUNAL MAURICE DESTENAY",5,"Boulevard Saucy",16,2088
"INSTITUT SAINT-JOSEPH ET SAINTE-JULIENNE",5,"Rue Sainte-Marguerite",64,2088
"LYCEE SAINT-JACQUES",5,"Rue Darchis",35,2088
"CENTRE SCOLAIRE SAINTE-VERONIQUE - MARIE-JOSE",5,"Rue Rennequin Sualem",15,2088
"CENTRE SCOLAIRE SAINT-LOUIS",5,"Rue Alfred Magis",20,2088
"COLLEGE SAINT-BARTHELEMY",5,En-Hors-Château,31,2088
"LYCEE SAINT-BENOIT - SAINT-SERVAIS D.O.A.",5,"Rue Lambert le Bègue",44,2088
"CENTRE SCOLAIRE SAINT-BENOIT - SAINT-SERVAIS",5,"Rue Lambert-le-Bègue",44,2088
"DAMES DE L'INSTRUCTION CHRETIENNE D.I.C. COLLEGE",5,"Rue Sur-la-Fontaine",70,2088
"CENTRE D'ENSEIGNEMENT SECONDAIRE LEON MIGNON",5,"Rue Léon Mignon",2,2088
"INSTITUT DE LA CONSTRUCTION DES ARTS DECORATIFS ET INDUSTRIELS",5,"Rue de Fragnée",76,2088
"INSTITUT D'ENSEIGNEMENT SECONDAIRE SAINT-LUC",5,"Rue Louvrex",111,2088
"ECOLE D'HOTELLERIE ET DE TOURISME",5,En-Hors-Château,13,2088
"ECOLE DE COIFFURE ET DE BIOESTHETIQUE",5,"Rue de Pitteurs",31,2088
"INSTITUT SAINT-LAURENT",5,"Rue Saint-Laurent",29,2088
"INSTITUT DON BOSCO",5,"Rue des Wallons",59,2088
"INSTITUT MARIE-THERESE",5,"Rue Delfosse",25,2088
"ATHENEE ROYAL FRAGNEE",5,"Rue de Fragnée",73,2088
"LYCEE TECHNIQUE PROVINCIAL ""JEAN BOETS""",5,"Rue Hullos",52,2088
"CENTRE D'ENSEIGNEMENT SECONDAIRE LEONARD DEFRANCE",5,"Rue de l'Espérance",62,2088
"INSTITUT SAINT-JEAN BERCHMANS",5,"Rue des Wallons",59,2088
"ATHENEE ROYAL LIEGE ATLAS",5,"Quai Saint-Léonard",80,2088
"INSTITUT SAINT-BARTHELEMY D.O.A.",5,En-Hors-Château,31,2088
"ATHENEE ROYAL PAUL BRUSSON",5,"Rue Félix Bernard",1,2107
"ATHENEE ROYAL ""AIR PUR""",5,"Rue des Nations-Unies",1,2111
"ATHENEE ROYAL LUCIE DEJARDIN",5,"Rue de l'Industrie",127,2111
"COLLEGE SAINT-MARTIN - I.S.M. PAIRAY",5,"Rue de la Province",101,2111
"ECOLE POLYTECHNIQUE DE SERAING - ENSEIGNEMENT DE LA PROVINCE DE LIEGE",5,"Rue de Colard Trouillet",48,2111
"INSTITUT SAINTE-MARIE",5,"Rue Cockerill",148,2111
"INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE DE SERAING",5,"Quai des Carmes",43,2112
"ATHENEE ROYAL SOUMAGNE",5,"Rue des Prairies",30,2117
"ATHENEE ROYAL VISE",5,"Rue du Gollet",2,2132
"D.O.A. SAINT-HADELIN",5,"Rue Saint-Hadelin",15,2132
"COLLEGE SAINT-HADELIN",5,"Rue Saint-Hadelin",15,2132
"INSTITUT SACRE-COEUR ET SAINT-JOSEPH",5,"Rue de la Trairie",27,2132
"ATHENEE PROVINCIAL DE FLEMALLE GUY LANG",5,Grand'Route,317,2153
"COLLEGE ROYAL MARIE-THERESE",5,"Rue de Charneux",36,2214
"COLLEGE PROVIDENCE I - D.O.A.",5,"Avenue Reine Astrid",9,2214
"INSTITUT DE LA PROVIDENCE",5,"Avenue Reine Astrid",2A,2214
"COLLEGE PROVIDENCE II D.O.A.",5,"Avenue Reine Astrid",9,2214
"ATHENEE ROYAL ARDENNE - HAUTES FAGNES",5,"Route de Falize",21,2250
"INSTITUT NOTRE-DAME",5,"Rue Derrière la Gare",12,2250
"ATHENEE ROYAL ET ECOLE D'HOTELLERIE DE SPA",5,"Rue des Capucins",8,2280
"COLLEGE SAINT-REMACLE D.O.A.",5,"Avenue Ferdinand Nicolay",35,2282
"COLLEGE SAINT-REMACLE",5,"Avenue Ferdinand Nicolay",35,2282
"INSTITUT SAINT-ROCH 2E ET 3E DEGRES",5,Marché,2,2292
"INSTITUT SAINT-ROCH D.O.A.",5,Marché,2,2292
"INSTITUT PROVINCIAL D'ENSEIGNEMENT AGRONOMIQUE",5,"Rue Canada",157,2292
"ATHENEE ROYAL THIL LORRAIN VERVIERS I",5,"Rue Thil Lorrain",1-mars,2297
"INSTITUT NOTRE-DAME",5,"Avenue Jean Tasté",38,2299
"CENTRE SCOLAIRE SAINT-FRANCOIS-XAVIER",5,"Rue de Rome",18,2297
"INSTITUT SAINT-MICHEL D.O.A.",5,"Rue du Collège",126,2297
"ECOLE POLYTECHNIQUE DE VERVIERS - ENSEIGNEMENT DE LA PROVINCE DE LIEGE",5,"Rue aux Laines",69,2297
"INSTITUT D'ENSEIGNEMENT TECHNIQUE DON BOSCO",5,"Rue des Alliés",70,2297
"INSTITUT SAINT-FRANCOIS-XAVIER",5,"Rue de Francorchamps",12,2297
"INSTITUT SAINT-MICHEL (Enseignement général et technique)",5,"Rue du Collège",126,2297
"ATHENEE ROYAL VERDI",5,"Rue des Wallons",57,2297
"INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE DE VERVIERS",5,"Rue Peltzer de Clermont",104,2297
"INSTITUT SAINTE-CLAIRE",5,"Rue Sècheval",32,2297
"ATHENEE ROYAL WAIMES",5,"Rue des Hêtres",2A,2307
"ATHENEE ROYAL DE WELKENRAEDT",5,"Rue Gérard Delvoye",2,2311
"INSTITUT SAINT-JOSEPH",5,"Rue de l'Eglise",33,2311
"INSTITUT SAINT-JOSEPH",5,"Avenue de la Salm",17,2321
"COLLEGE NOTRE-DAME",5,"Rue de Moresnet",157,2339
"COLLEGE SAINTE-CROIX ET NOTRE-DAME",5,"Rue de Crehen",1,2404
"COLLEGE SAINTE-CROIX ET NOTRE-DAME D.O.A.",5,"Avenue Paul Brien",4,2404
"ATHENEE ROYAL HANNUT",5,"Rue de Tirlemont",22,2404
"ATHENEE ROYAL DE SAINT-GEORGES-SUR-MEUSE",5,"Rue Eloi Fouarge",31,2431
"ATHENEE ROYAL WAREMME",5,"Rue Gustave Renier",1,2438
"COLLEGE SAINT-LOUIS",5,"Avenue du Prince Régent",30,2438
"INSTITUT SAINT-LOUIS",5,"Avenue du Prince Régent",30,2438
"INSTITUT SAINT-LAURENT",5,"Rue du Casino",6,2438
"INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE DE HESBAYE",5,"Rue de Huy",123,2438
"INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE PARAMEDICAL",5,"Avenue Gustave Royers",39,1283
"ECOLE ROYALE TECHNIQUE QUARTIER COL. AVI RENSON",5,Luikersteenweg,371,2513
"ATHENEE ROYAL ARLON",5,"Rue de Sesselich",83,2713
"INSTITUT NOTRE-DAME - 2E ET 3E DEGRES",5,"Rue Joseph Netzer",21,2713
"INSTITUT SAINTE-MARIE -ENSEIGNEMENT SECONDAIRE",5,"Rue de Bastogne",33,2713
"INSTITUT NOTRE-DAME D.O.A.",5,"Rue Joseph Netzer",21,2713
"INSTITUT CARDIJN LORRAINE - ENSEIGNEMENT TECHNIQUE ET PROFESSIONNEL",5,"Rue de Neufchâteau",69,2713
"INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE ETIENNE LENOIR",5,"Chemin de Weyler",2,2713
"INSTITUT CARDIJN LORRAINE- ENSEIGNEMENT GENERAL",5,"Rue Luttgens",10,2727
"ATHENEE ROYAL ATHUS",5,"Rue Neuve",32,2727
"ATHENEE ROYAL DE BASTOGNE - HOUFFALIZE",5,"Avenue de la Gare",12,2738
"INSTITUT NOTRE-DAME - SEMINAIRE 2E ET 3E DEGRES",5,"Rue Piconrue",6,2738
"INSTITUT COMMUNAL D'ENSEIGNEMENT TECHNIQUE",5,"Rue des Remparts",57,2738
"INSTITUT NOTRE-DAME SEMINAIRE 1ER DEGRE",5,"Rue des Ecoles",20,2738
"INSTITUT DU SACRE-COEUR",5,"Rue des Chars-à-Boeufs",12,2761
"ATHENEE ROYAL VIELSALM - MANHAY",5,"Les Grands Champs",18A,2761
"INSTITUT DU SACRE-COEUR",5,"En Charotte",28,2786
"ATHENEE ROYAL DE LA ROCHE-EN-ARDENNE",5,"Rue des Evêts",4,2809
"INSTITUT SAINT-JOSEPH-SACRE-COEUR",5,"Vieille route de Beausaint",22,2809
"ATHENEE ROYAL MARCHE-BOMAL",5,"Avenue de la Toison d'Or",71,2818
"INSTITUT SAINTE-JULIE",5,"Rue Américaine",28,2818
"INSTITUT SAINT-ROCH",5,"Rue Américaine",28,2818
"INSTITUT SAINT-LAURENT - Enseignement général - D2-D3",5,"Rue Américaine",28,2818
"INSTITUT NOTRE-DAME",5,"Rue de Burhaimont",11,2850
"ATHENEE ROYAL DE BOUILLON - PALISEUL",5,"Rue du Collège",35,2855
"INSTITUT SAINTE-MARIE",5,"Rue Georges Lorand",3,2855
"ATHENEE ROYAL DE NEUFCHATEAU - BERTRIX",5,"Avenue de la Victoire",28,2894
"INSTITUT SAINT-MICHEL",5,"Place du Château",3,2894
"INSTITUT SAINT-JOSEPH",5,"Avenue Arthur Tagnon",1,2899
"COLLEGE D'ALZON",5,"Rue de Han",1,2916
"INSTITUT SAINT-JOSEPH - ECOLE TECHNIQUE BERTRIX",5,"Rue de Bonance",11,2927
"INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE CENTRE ARDENNE",5,"Avenue Herbofin",39,2927
"ATHENEE ROYAL GERMAIN ET GILBERT GILSON",5,"Rue de l'Institut",47,2934
"INSTITUT SAINTE-ANNE",5,"Rue de la Station",2,2948
"ATHENEE ROYAL NESTOR OUTER",5,"Faubourg d'Arival",48,2978
"COLLEGE NOTRE-DAME DU BONLIEU",5,"Rue Chanoine Crousse",1,2978
"INSTITUT DE LA SAINTE-FAMILLE I.S.F.",5,"Rue de Montmédy",2,2978
"INSTITUT DES ARTS ET METIERS",5,"Rue d'Arlon",112,2978
"COMMUNAUTE SCOLAIRE SAINT-BENOIT 1ER DEGRE",5,"Avenue de la Gare",68,2982
"COMMUNAUTE SCOLAIRE SAINT-BENOIT 2E ET 3E DEGRES",5,"Rue de Luxembourg",2,2982
"COLLEGE SAINT-BENOIT DE MAREDSOUS",5,"Rue de Maredsous",12,2997
"ATHENEE ROYAL NORBERT COLLARD",5,"Rue de Dinant",23,3006
"INSTITUT NOTRE-DAME",5,"Rue de Givet",21,3006
"INSTITUT NOTRE-DAME DU SACRE-COEUR",5,"Rue de Rochefort",92,3006
"ATHENEE ROYAL DU CONDROZ JULES DELOT",5,"Square Omer Bertrand",1,3035
"ECOLE PROVINCIALE D'AGRONOMIE ET DES SCIENCES DE CINEY - HUMANITES TECHNIQUES ET PROFESSIONNELLES",5,"DOMAINE  DE SAINT-QUENTIN",14,3035
"INSTITUT SAINT-JOSEPH ENSEIGNEMENT GENERAL",5,"Rue Saint-Hubert",14-16,3035
"INSTITUT DE LA PROVIDENCE",5,"Rue Piconette",1,3035
"INSTITUT SAINT-JOSEPH - ECOLE TECHNIQUE",5,"Rue Saint-Hubert",14-16,3035
"ATHENEE ROYAL ADOLPHE SAX",5,"Rue Saint-Pierre",90,3045
"COLLEGE NOTRE-DAME DE BELLEVUE",5,"Rue de Bonsecours",2,3045
"INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE",5,"Domaine d'Herbuchenne",,3045
"COMMUNAUTE SCOLAIRE LIBRE GEORGES COUSOT",5,"Place Albert Ier",11,3045
"ATHENEE ROYAL ROCHEFORT-JEMELLE",5,"Rue Jacquet",102,3113
"INSTITUT JEAN XXIII",5,"Rue de la Sauvenière",7,3113
"COLLEGE DE GODINNE-BURNOT D2-D3",5,"Carrefour de l'Europe",3,3135
"ATHENEE ROYAL JEAN TOUSSEUL",5,"Rue Adeline Henin",4,3159
"INSTITUT PROVINCIAL ENSEIGNEMENT SECONDAIRE",5,"Rue François Jassogne","2:00 AM",3159
"INSTITUT SAINTE-BEGGE",5,"Place du Chapitre",12,3159
"CENTRE SCOLAIRE SAINT-JOSEPH ET SAINT-HUBERT",5,"Rue du Collège",4,3183
"SEMINAIRE DE FLOREFFE",5,"Rue du Séminaire",7,3195
"ATHENEE ROYAL DE JAMBES",5,"Rue de Géronsart",150,3224
"INSTITUT SAINTE-MARIE (D2 D3)",5,"Chaussée de Liège",246,3224
"INSTITUT SAINTE MARIE",5,"Chaussée de Liège",246,3224
"INSTITUT SAINT-JOSEPH",5,"Rue Mazy",20,3224
"ECOLE AVE MARIA",5,"Rue de Bricgniot",205,3226
"COLLEGE SAINT-SERVAIS",5,"Rue de la Pépinière",101,3226
"ECOLE PROFESSIONNELLE",5,"Rue Florent Dethier",31,3226
"COLLEGE NOTRE-DAME DE LA PAIX",5,"Pl Notre-Dame de la Paix",1,3224
"INSTITUT SAINT-BERTHUIN",5,"Fond de Malonne",129,3224
"INSTITUT SAINT-LOUIS",5,"Rue Pepin",7,3224
"INSTITUT SAINT-AUBAIN - SAINTE ELISABETH",5,"Rue Henri Blès",192,3224
"ETABLISSEMENT DES SOEURS NOTRE-DAME",5,"Rue du Lombard",41,3224
"COMMUNAUTE SCOLAIRE SAINTE-MARIE",5,"Rue du Président",28,3224
"INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE FELICIEN ROPS",5,"Rue du Quatrième Génie",2,3224
"INSTITUT TECHNIQUE",5,"Rue Asty-Moulin",60,3224
"INSTITUT SAINTE-URSULE",5,"Rue de Bruxelles",78,3224
"INSTITUT ILON SAINT-JACQUES",5,"Rue des Carmes",12,3224
"INSTITUT NOTRE-DAME",5,"Rue Julie Billiart",19,3224
"INSTITUT DES TECHNIQUES ET DES COMMERCES AGRO-ALIMENTAIRES",5,"Chaussée de Nivelles",204,3224
"INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE HENRI MAUS",5,"Pl de l'Ecole des Cadets",4,3224
"ECOLE HOTELIERE PROVINCIALE DE NAMUR",5,"Avenue de l'Ermitage",7,3224
"INSTITUT D'ENS. DES ARTS,TECHNIQUES,SCIENCES ET ARTISANAT -  I.A.T.A.",5,"Rue de la Montagne",43A,3224
"INSTITUT DE LA PROVIDENCE",5,"Place du Couvent",3,3224
"ATHENEE ROYAL TAMINES",5,"Avenue Président Roosevelt",57,3273
"COMMUNAUTE EDUCATIVE SAINT-JEAN-BAPTISTE (2E ET 3E DEGRES)",5,"Rue du Collège",27,3273
"COMMUNAUTE EDUCATIVE SAINT-JEAN-BAPTISTE",5,"Rue du Collège",27,3273
"COLLEGE SAINT-ANDRE (enseignement technique et professionnel)",5,"Rue des Auges",22,3273
"COLLEGE SAINT-ANDRE (enseignement général)",5,"Rue des Auges",22,3273
"ATHENEE ROYAL GEMBLOUX",5,"Rue Gustave Docq",26,3309
"COLLEGE SAINT-GUIBERT (D2-D3)",5,"Place de l'Orneau",21,3309
"COLLEGE SAINT-GUIBERT D.O.A.",5,"Place de l'Orneau",21,3309
"INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE",5,"Rue Verlaine",5,3309
"ATHENEE ROYAL BAUDOUIN I ER",5,"Rue François Hittelet",89,3291
"INSTITUT SAINTE-MARIE",5,"Rue Noiret",6,3331
"ATHENEE ROYAL JEAN REY",5,"Rue Croisette",1,3331
"ATHENEE ROYAL FLORENNES",5,"Rue des Ecoles",21,3355
"INSTITUT SAINTS-PIERRE ET PAUL",5,"Rue des Ecoles",19,3355
"INSTITUT SAINT-JOSEPH D.O.A.",5,"Rue de Corenne",1,3355
"ATHENEE ROYAL ""JEAN ROSTAND"" DE PHILIPPEVILLE",5,"Avenue de Samart",2B,3372
"INSTITUT NOTRE-DAME",5,"Rue Eglise Saint-Philippe",10A,3372
"INSTITUT DE MOT-COUVREUR",5,"Pl Nouveau Marché Grains",24,204
"ATHENEE BRACOPS-LAMBERT",5,"Rue de la Procession",78,198
"INSTITUT SAINT-SEPULCRE",5,"Rue du Général Bertrand",14,2088
"INSTITUT DE LA VIERGE FIDELE",5,"Place de Jamblinne de Meux",14,246
"DIVISION PREPARATOIRE A L'ECOLE ROYALE MILITAIRE",5,"Drève Sainte-Anne",90,204
"INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE",5,"Quai aux Huîtres",31,647
"ECOLE ROYALE DES SOUS-OFFICIERS NR. 1 DEPARTEMENT FORMATION DES ELEVES",5,"Rue Arthur Defoin",215,3045
"INSTITUT EMILE GRYSON",5,"Avenue Emile Gryson",1,198
"INSTITUT SAINT-LUC",5,"Chaussée de Tournai",7,1875
"INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE RENEE JOFFROY",5,"Chaussée de Valenciennes",48,1380
"INSTITUT PROVINCIAL D'ENSEIGNEMENT SECONDAIRE PARAMEDICAL DE LIEGE-HUY-VERVIERS (E.P.S.C.)",5,"Quai du Barbou",2,2088
"INSTITUT DOMINIQUE PIRE",5,"Rue De Lenglentier",juin-14,204
"INSTITUT DE RADIOELECTRICITE ET CINEMATOGRAPHIE",5,"Avenue Victor Rousseau",75,226
"INSTITUT SAINT-LUC",5,"Rue d'Irlande",57,238
"INSTITUT DON BOSCO",5,"Boulevard Léopold",63,1875
"INSTITUT DES TECHNIQUES HOSPITALIERES (I.T.E.H.O) JEANNE D'ARC",5,"Quai des Salines",28,1875
"ATHENEE ROYAL D'IXELLES",5,"Rue de la Croix",40,230
"COLLEGE DE GODINNE-BURNOT D.O.A.",5,"Carrefour de l'Europe",3,3135
"ATHENEE COMMUNAL LEONIE DE WAHA",5,"Boulevard d'Avroy",96,2088
Pater-Damian-Sekundarschule,5,Kaperberg,2-avr,2206
"COLLEGE DE L'ALLIANCE",5,"Rue de Mons",106,1462
"COLLEGE ""LES TOURNESOLS""",5,"Boulevard Maurice Herbette",24,198
"Ecole européenne de Bruxelles IV (Berkendael-Laeken)",5,"Rue Berkendael",68,226
"LYCEE PROVINCIAL HORNU COLFONTAINE",5,"Avenue Fénélon",48,1607
"ATHENEE ROYAL THOMAS EDISON MOUSCRON",5,"Place de la Justice",1,1638
"INSTITUT TECHNIQUE DE LA COMMUNAUTE FRANCAISE VAL - ITMA",5,"Chaussée de Lille",2,1875
"COLLEGE DES ETOILES",5,"Rue de la Grenouillette",2,204
"ATHENEE MARGUERITE YOURCENAR",5,"Rue Claessens",10,204
"ATHENEE ROYAL DE NAMUR",5,"Rue du Collège",8,3224
"COLLEGE DES AUMONIERS DU TRAVAIL DE CHARLEROI",5,Grand'rue,185,1456
"COLLEGE TECHNIQUE SAINT-HENRI",5,"Avenue Royale",50,1638
"INSTITUT SAINTE-MARIE",5,"Rue de l'Enseignement",1,1493
"ECOLE ACTIVE",5,"Rue de Stalle",73,248
"COLLEGE DE LA LYS",5,"rue Romaine",40,1647
"ECOLE SECONDAIRE LIBRE SAINT-HUBERT",5,"Rue Saint-Gilles",39,2910
"Académie de musique d'Anderlecht",4,"Rue de la Procession",78,198
"Ecole des arts d'Anderlecht",4,"Chaussée de Mons",882,198
"Académie de musique et des arts de la parole ""Franz Constant""",4,"Rue des Ecoliers",7,200
"Académie de musique, de la danse et des arts de la parole de Berchem-Sainte-Agathe",4,"Place du Roi Baudouin",1,202
"Académie des arts de la ville de Bruxelles",4,"Rue Claessens",10,204
"Académie ""Jean Absil"" musique, danse et arts de la parole",4,"Rue Fétis",29,222
"Aacadémie des arts et métiers ""Constantin Meunier""",4,"Rue Général Tombeur",78,222
"Académie de musique d'Evere",4,"Rue Edouard Stuckens",125,224
"Académie de musique,de danse et des arts parlés de FOREST",4,"Rue Timmermans",53-55,226
"Académie de musique d'Ixelles",4,"Avenue des Eperons d'Or",16,230
"Ecole des arts d'Ixelles",4,"Rue Sans-Souci",128,230
"Académie communale de musique ""G.-H. Luytgaerens""",4,"Rue du Saule",1,232
"Ecole de dessin et des arts visuels de Molenbeek-Saint-Jean",4,"Rue Mommaerts",,236
"Académie de musique et des arts de la parole de Molenbeek-Saint-Jean",4,"Rue Kindergeluk",1,236
"Académie des beaux-arts ""Jean-Jacques Gailliard"" de Saint-Gilles",4,"Rue Hôtel des Monnaies",108-110,238
"Académie de musique ""Arthur De Greef"" de Saint-Gilles",4,"Rue de Neufchâtel",16,238
"Institut de rythmique Jaques-Dalcroze de Belgique",4,"Rue Henri Wafelaerts",53,238
"Académie des beaux-arts de Saint-Josse-Ten-Noode",4,"Rue Potagère",52,244
"ACADéMIE DE MUSIQUE INSTRUMENTALE DE SCHAERBEEK",4,"AVENUE ERNEST RENAN",12,246
"ACADEMIE DE MUSIQUE DE SAINT-JOSSE-TEN-NOODE-SCHAERBEEK",4,"Place Quételet",3,244
"Académie de musique d'Uccle",4,"Rue du Doyenné",60,248
"Ecole des arts d'Uccle",4,"Rue Rouge",2,248
"ACADEMIE DE MUSIQUE DE WATERMAEL-BOITSFORT",4,"Rue François Ruytinx",31,250
"ACADEMIE DES BEAUX-ARTS DE WATERMAEL-BOITSFORT",4,"Place Bischoffsheim",10,250
"ACADEMIE DE MUSIQUE DE WOLUWE-SAINT-LAMBERT",4,"Avenue des Deux Tilleuls",2A,252
"ACADEMIE DE MUSIQUE DE WOLUWE-SAINT-PIERRE",4,"Avenue Charles Thielemans",30,254
"ACADEMIE DES ARTS DE WOLUWE-SAINT-PIERRE",4,"Avenue Charles Thielemans",30,254
"Académie de musique ""Yolande Uyttenhove"" de Braine-l'Alleud",4,"Rue du Château",49,563
"Ecole communale des arts de Braine-l'Alleud",4,"Rue du Château",49,563
"Académie intercommunale de musique, danse et arts de la parole de Court-Saint-Etienne et Ottignies - Louvain-la-Neuve",4,"Rue des Ecoles",32,576
"Académie de musique de Grez-Doiceau",4,"Chaussée de la Libération",30,589
"Académie de musique, danse et arts de la parole de Jodoigne",4,"Pl Dr Edouard Lodewijckx",19,604
"Académie de musique de la Hulpe",4,"Rue des Combattants",3,613
"Académie de musique, de danse et des arts de la parole de Nivelles",4,"Rue du Béguinage",12,619
"Académie de musique, arts de la parole et danse de Rixensart",4,"Rue Albert Croy",2,630
"Académie de musique, arts parlés et danse de Tubize",4,"Rue de Stimbert",21,637
"Académie de musique de Waterloo",4,"Chaussée de Bruxelles",267,645
"Ecole des beaux-arts de Wavre",4,"Rue du Chemin de Fer",18,647
"Académie de musique de Wavre",4,"Avenue des Déportés",69,647
"Académie de musique d'Ath",4,"Rue de Pintamont",55,1378
"Académie de musique de Beloeil",4,"Rue Paul Pastur",33,1398
"Académie des beaux-arts ""Alphonse Darville"" de Charleroi",4,"Rue Dourlet",26,1456
"Conservatoire de musique ""Arthur Grumiaux"" de Charleroi",4,"Rue Adolphe Biarent",1,1456
"Académie de musique de Gosselies",4,"Rue Saint-Roch",81,1465
"ACADEMIE DE MUSIQUE DE JUMET-LODELINSART",4,"Rue Surlet",35,1464
"Académie de musique, danse et arts parlés de Gilly",4,"Chaussée de Charleroi",75,1469
"Académie de musique et des arts de la parole de Marchienne-au-Pont",4,"Rue de Chatelet",28,1456
"Académie de musique de Marcinelle",4,"Rue Aurélien Thibaut",20,1457
"Académie de musique ""Jean Charlier"" à Monceau-sur-Sambre",4,"Rue des Combattants",64,1462
"Académie de musique de Montignies-sur-Sambre",4,"Rue François Reconnu",,1470
"ACADEMIE DE MUSIQUE DE MONT-SUR-MARCHIENNE",4,"Rue Adolphe Max",13,1463
"Académie de musique de Ransart",4,"Rue Paul Pastur",62,1467
"Académie de musique, de danse et d'arts de la parole de Couillet",4,"Route de Philippeville",304,1458
"Académie de dessin et des arts décoratifs ""Gustave Camus"" de Chatelet",4,"Place Jean Guyot","29 / 31",1473
"Académie de musique de Courcelles - Ecole du Trieu",4,"Rue Hubert Bayet",10,1476
"Académie de musique de Farciennes",4,Grand'Place,2,1481
"Académie de musique et des arts parlés de Fleurus",4,"Rue Joseph Lefèbvre",74,1484
"ACADEMIE DE MUSIQUE DE FONTAINE-L'EVEQUE",4,"Boulevard du Nord",16,1493
"ACADEMIE DE MUSIQUE DE MONTIGNY-LE-TILLEUL PAULIN MARCHAND",4,"Rue Wilmet",21,1510
"Académie de musique de La Bouverie",4,"Rue Curé Malengreau",10,1549
"Académie de musique de Mons",4,"Rue des Cinq Visages",6,1572
"Académie de musique de Quaregnon",4,"Rue de l'Egalité",102,1592
"Académie de musique de Baudour",4,"Rue du Parc",,1600
"Académie de musique de Saint-Ghislain",4,"Venelle Saint-Georges",1,1599
"Académie de musique de Colfontaine",4,"Rue du Général Leman",4,1607
"Académie de musique, théâtre, danse et beaux-arts de Mouscron",4,"Rue des Brasseurs",1B,1638
"Académie de musique de Braine-le-Comte",4,"Rue Britannique",17,1662
"Académie de musique d'Enghien",4,"Rue des Ecoles",30,1669
"Académie de musique et des arts de la parole ""René Louthe""",4,"Rue Eugène Valentin",22,1679
"Conservatoire de musique de La Louviere",4,"Place Communale",26,1679
"Académie de musique ""La Chantrerie""",4,"Rue Ferrer",8,1713
"Conservatoire ""Marcel Quinet""",4,"Faubourg Saint-Paul",42,1736
"Académie des beaux-arts et des arts décoratifs de Binche",4,"Rue aux Mourdreux",27,1736
"Académie communale de musique de Morlanwelz",4,"Place Franklin Roosevelt",18-20,1818
"Académie de musique et de danse de la Botte du Hainaut",4,"Grand Rue",51A,1828
"Académie de musique de Péruwelz",4,"Boulevard Léopold III",38,1858
"Académie des beaux-arts et des arts décoratifs de Tournai",4,"Rue de l'Hôpital Notre-Dame",13,1875
"Académie de musique Saint-Grégoire",4,"Rue des Jésuites",28,1875
"Conservatoire de musique de Tournai",4,"Place Reine Astrid",2,1875
"Académie ""Marcel Désiron"" à Amay",4,"Chaussée Roosevelt",65,1932
"Conservatoire de musique de HUY",4,"Quai d'Arona",5,1968
"Académie Ourthe-Vesdre-Ambleve",4,"Rue Marsale",10,2032
"Académie de Chênée",4,"Rue de l'Eglise",3,2096
"Académie royale des beaux-arts de Liège",4,"Rue des Anglais",21,2088
"Académie de musique Gretry",4,"Bld de la Constitution",81,2088
"Académie musicale et artistique de Saint-Nicolas",4,"Rue des Botresses",2,2107
"Académie communale de musique ""Amélie Dengis""",4,"Rue Deleval",9,2111
"Académie de musique ""César Franck"" à Visé",4,"Rue de la Chinstrée",2A,2132
"Académie de musique de Malmedy",4,"Ruelle des Capucins",1,2250
"Académie ""René Defossez"" à Spa",4,"Rue Xhrouet",29,2280
"Conservatoire de Verviers : musique-arts de la parole et du théâtre-danse",4,"Rue Chapuis",6,2297
"Académie des beaux-arts de Verviers",4,"Place du Palais de Justice",15,2297
"Académie de musique de Welkenraedt",4,"Rue Léonard Brecht",1,2311
"Académie communale ""Julien Gertsmans""",4,"Rue des Combattants",1,2404
"Académie de musique de Waremme",4,"Rue Charles Lejeune",4,2438
"Académie des beaux-arts d'Arlon",4,"Rue Godefroid Kurth",2,2713
"Académie de musique d'Arlon",4,"Place des Chasseurs Ardennais",10,2713
"Académie communale de musique - danse - arts de la parole de Bastogne",4,"Rue des Remparts",45,2738
"Académie de musique de Bertrix",4,"Rue de la Retraite",15,2850
"Académie de musique de Bouillon",4,"Rue des Bastions",4,2855
"Académie de musique de Saint-Hubert",4,"Rue du Parc",14,2910
"Conservatoire de musique de Ciney",4,"CHATEAU ST-ROCH - RUE SAINFOIN",8,3035
"Académie de musique de Dinant",4,"Rue Saint-Michel",9,3045
"L'Académie Centre de formation artistique de la commune d'Eghezée",4,"Rue de la Gare",1,3183
"Académie des beaux-arts de Namur",4,"Rue du Lombard",20,3224
